tweet_id,timestamp,source,rating_numerator,rating_denominator,dog_name,tweet_text,tweet_url,dog_shape,image_url,predicted_dog_type,confidence_level,is_dog,favorite_count,retweet_count
726935089318363137,2016-05-02 00:43:25+00:00,Twitter for iPhone,12,10,Sprout,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout ,t.co/DxlX1yTVYY,,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,teddy,0.821615,False,6608.0,2325.0
727155742655025152,2016-05-02 15:20:13+00:00,Vine - Make a Scene,11,10,,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 ,t.co/BRkhj6tdN0,,,,,,3487.0,1265.0
727175381690781696,2016-05-02 16:38:15+00:00,Twitter for iPhone,10,10,Karll,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already ,t.co/vXLkvyNQHp,,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated_retriever,0.656463,True,3769.0,1329.0
727286334147182592,2016-05-02 23:59:09+00:00,Twitter for iPhone,9,10,,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 ,t.co/bbta2Q4URK,,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,bonnet,0.14644,False,2936.0,783.0
727314416056803329,2016-05-03 01:50:44+00:00,Twitter for iPhone,11,10,,This pupper was about to explain where that dirt came from but then decided against it. 11/10 ,t.co/SbaelU6zRs,pupper,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,toy_poodle,0.827469,True,3202.0,711.0
727524757080539137,2016-05-03 15:46:33+00:00,Twitter for iPhone,10,10,,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af ,t.co/fUyDIFkBwx,pupper,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,Pomeranian,0.958834,True,4289.0,1158.0
727644517743104000,2016-05-03 23:42:26+00:00,Twitter for iPhone,13,10,,Here's a doggo struggling to cope with the winds. 13/10 ,t.co/qv3aUwaouT,doggo,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,Great_Pyrenees,0.457164,True,5631.0,1667.0
727685679342333952,2016-05-04 02:26:00+00:00,Twitter for iPhone,12,10,Cilantro,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in ,t.co/yJ26LNuyj5,,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,Border_collie,0.462408,True,2852.0,607.0
728015554473250816,2016-05-05 00:16:48+00:00,Twitter for iPhone,11,10,Rueben,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af ,t.co/Z167HgtnBi,pupper,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker_spaniel,0.384559,True,3968.0,1048.0
728035342121635841,2016-05-05 01:35:26+00:00,Twitter for iPhone,12,10,all,This is all I want in my life. 12/10 for super sleepy pupper ,t.co/4RlLA5ObMh,pupper,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,handkerchief,0.30296100000000004,False,4377.0,1596.0
728046963732717569,2016-05-05 02:21:37+00:00,Twitter for iPhone,11,10,Raymond,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical ,t.co/9aMxSbOaAZ,,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,Newfoundland,0.255971,True,4123.0,1152.0
728387165835677696,2016-05-06 00:53:27+00:00,Twitter for iPhone,12,10,Enchilada,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 ",t.co/SiaiTWgsfP,,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie,0.266414,True,3571.0,917.0
728409960103686147,2016-05-06 02:24:02+00:00,Twitter for iPhone,10,10,Wallace,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable ,t.co/5i8fORVKgr,,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,Siamese_cat,0.478278,False,4711.0,1908.0
728653952833728512,2016-05-06 18:33:34+00:00,Twitter for iPhone,8,10,Coleman,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 ,t.co/O10zjJ2Ixs,,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,window_shade,0.594333,False,3192.0,998.0
728751179681943552,2016-05-07 00:59:55+00:00,Twitter for iPhone,10,10,Flurpson,This is Flurpson. He can't believe it's not butter. 10/10 ,t.co/XD3ort1PsE,,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,Saint_Bernard,0.48205,True,2663.0,646.0
728760639972315136,2016-05-07 01:37:30+00:00,Twitter for iPhone,13,10,,"When you're way too slow for the ""down low"" portion of a high five. 13/10 ",t.co/Cofwoy7Vpq,,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,Pembroke,0.939134,True,4486.0,1627.0
728986383096946689,2016-05-07 16:34:32+00:00,Twitter for iPhone,11,10,Puff,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 ",t.co/kiuXRXcg4B,,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,Maltese_dog,0.95207,True,3026.0,780.0
729113531270991872,2016-05-08 00:59:46+00:00,Twitter for iPhone,10,10,,"""Challenge accepted""
10/10 ",t.co/vNjvr5Bl9u,,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,stone_wall,0.6061880000000001,False,1807.0,304.0
729463711119904772,2016-05-09 00:11:16+00:00,Twitter for iPhone,13,10,Pupcasso,Meet Pupcasso. You can't afford his art. 13/10 talented af ,t.co/f2VUpy4WO0,,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,German_shepherd,0.829307,True,5563.0,2208.0
729823566028484608,2016-05-10 00:01:12+00:00,Twitter for iPhone,13,10,Stefan,This is Stefan. He's a downright remarkable pup. 13/10 ,t.co/Ebjt6Y4fMh,,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie,0.218408,True,3823.0,1188.0
729838605770891264,2016-05-10 01:00:58+00:00,Twitter for iPhone,12,10,,"""Challenge completed"" 
(pupgraded to 12/10) ",t.co/85dTK7XCXB,,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,stone_wall,0.7582180000000001,False,1663.0,362.0
729854734790754305,2016-05-10 02:05:03+00:00,Twitter for iPhone,11,10,Ollie,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly ,t.co/jVxOGKEU0z,,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,doormat,0.359586,False,3876.0,1072.0
730196704625098752,2016-05-11 00:43:55+00:00,Twitter for iPhone,6,10,Charles,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet ,t.co/rXvcElhoog,,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,hand_blower,0.296145,False,4657.0,1797.0
730211855403241472,2016-05-11 01:44:07+00:00,Twitter for iPhone,11,10,Ziva,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her ,t.co/K7pthJXjWE,,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug,0.341663,True,3669.0,1014.0
730427201120833536,2016-05-11 15:59:50+00:00,Twitter for iPhone,11,10,Crystal,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? ,t.co/WyqNFvEulG,,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,Eskimo_dog,0.682082,True,3351.0,989.0
730573383004487680,2016-05-12 01:40:42+00:00,Twitter for iPhone,10,10,Rooney,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper ,t.co/CnUl2uDBBV,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,American_Staffordshire_terrier,0.810158,True,4695.0,2035.0
730924654643314689,2016-05-13 00:56:32+00:00,Twitter for iPhone,9,10,unacceptable,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 ,t.co/2yctWAUZ3Z,,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,polecat,0.185382,False,5914.0,1890.0
731156023742988288,2016-05-13 16:15:54+00:00,Twitter for iPhone,204,170,this,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once ,t.co/yGQI3He3xv,,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,lakeside,0.501767,False,3696.0,1212.0
731285275100512256,2016-05-14 00:49:30+00:00,Twitter for iPhone,12,10,Solomon,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately ,t.co/5phLAnGPTP,,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,Pembroke,0.967103,True,3368.0,955.0
732005617171337216,2016-05-16 00:31:53+00:00,Twitter for iPhone,11,10,Larry,This is Larry. He has no self control. Tongue still nifty af tho 11/10 ,t.co/ghyT4Ubk1r,,,,,,14298.0,5136.0
732375214819057664,2016-05-17 01:00:32+00:00,Twitter for iPhone,11,10,Kyle,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly ,t.co/aA2GiTGvlE,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,tennis_ball,0.998673,False,7779.0,2396.0
732585889486888962,2016-05-17 14:57:41+00:00,Twitter for iPhone,10,10,,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 ",t.co/sVnJfWVjUp,,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,Staffordshire_bullterrier,0.843359,True,3520.0,747.0
732726085725589504,2016-05-18 00:14:46+00:00,Twitter for iPhone,11,10,Aldrick,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug ,t.co/QwiCVLPMNL,,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,Pomeranian,0.961902,True,3427.0,853.0
732732193018155009,2016-05-18 00:39:02+00:00,Twitter for iPhone,12,10,Ralpher,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 ,t.co/rVOLuNRpjH,,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,koala,0.162935,False,2340.0,513.0
733109485275860992,2016-05-19 01:38:16+00:00,Twitter for iPhone,12,10,,"Like father (doggo), like son (pupper). Both 12/10 ",t.co/pG2inLaOda,doggopupper,,,,,51420.0,16337.0
733460102733135873,2016-05-20 00:51:30+00:00,Twitter for iPhone,11,10,Hermione,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic ,t.co/0b41Q4DKCA,,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow,0.931275,True,4024.0,1211.0
733482008106668032,2016-05-20 02:18:32+00:00,Twitter for iPhone,10,10,,"""Ello this is dog how may I assist"" ...10/10 ",t.co/jeAENpjH7L,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,French_bulldog,0.619382,True,3001.0,906.0
733822306246479872,2016-05-21 00:50:46+00:00,Twitter for iPhone,10,10,Moose,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently ,t.co/mVfqRdppTL,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,Lhasa,0.457356,True,3538.0,980.0
733828123016450049,2016-05-21 01:13:53+00:00,Twitter for iPhone,10,10,Terry,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af ,t.co/RFToQQI8fJ,,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,beagle,0.472324,True,3446.0,749.0
734559631394082816,2016-05-23 01:40:38+00:00,Vine - Make a Scene,10,10,,When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) ,t.co/OufVDk23JC,,,,,,1435.0,379.0
734776360183431168,2016-05-23 16:01:50+00:00,Twitter for iPhone,11,10,Livvie,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into ,t.co/qw07vhVHuO,,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,Siberian_husky,0.304902,True,2410.0,510.0
734787690684657664,2016-05-23 16:46:51+00:00,Twitter for iPhone,13,10,,This dog is more successful than I will ever be. 13/10 absolute legend ,t.co/BPoaHySYwA,,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,golden_retriever,0.883991,True,12066.0,6025.0
734912297295085568,2016-05-24 01:02:00+00:00,Twitter for iPhone,10,10,Jax,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop ,t.co/9MGouPwQmK,,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,Maltese_dog,0.847292,True,2646.0,509.0
735137028879360001,2016-05-24 15:55:00+00:00,Twitter for iPhone,9,10,Buckley,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper ,t.co/5bdCpPlno9,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,Walker_hound,0.413535,True,3013.0,932.0
735256018284875776,2016-05-24 23:47:49+00:00,Twitter for iPhone,8,10,Kellogg,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo ,t.co/MRYv7nDPyS,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,Staffordshire_bullterrier,0.523191,True,3209.0,841.0
735274964362878976,2016-05-25 01:03:06+00:00,Twitter for iPhone,11,10,,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 ,t.co/aTU53NNUkt,,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,studio_couch,0.944692,False,12553.0,4794.0
735635087207878657,2016-05-26 00:54:06+00:00,Twitter for iPhone,11,10,Dakota,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly ,t.co/IvFSlNXpgj,,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug,0.8918709999999999,True,5941.0,2253.0
735648611367784448,2016-05-26 01:47:51+00:00,Twitter for iPhone,12,10,,*faints* 12/10 perfection in pupper form ,t.co/t6TxTwTLEK,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,Pembroke,0.462594,True,3889.0,1055.0
735991953473572864,2016-05-27 00:32:10+00:00,Twitter for iPhone,11,10,Maxaroni,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well ,t.co/A216OjIdca,,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker_spaniel,0.961643,True,3453.0,1097.0
736010884653420544,2016-05-27 01:47:23+00:00,Twitter for iPhone,10,10,,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 ,t.co/O1TLuYjsNS,,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,golden_retriever,0.553901,True,7590.0,2844.0
736225175608430592,2016-05-27 15:58:54+00:00,Twitter for iPhone,10,10,very,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 ,t.co/qXteK6Atxc,,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,Labrador_retriever,0.399217,True,7803.0,2668.0
736365877722001409,2016-05-28 01:18:00+00:00,Twitter for iPhone,11,10,Rory,This is Rory. He's extremely impatient. 11/10 settle down pupper ,t.co/e3tfXJLi40,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,cup,0.473555,False,3836.0,1187.0
736392552031657984,2016-05-28 03:04:00+00:00,Vine - Make a Scene,13,10,mad,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated ,t.co/u1ulQ5heLX,pupper,,,,,17037.0,7023.0
736736130620620800,2016-05-29 01:49:16+00:00,Twitter for iPhone,13,10,Chadrick,This is Chadrick. He's gnarly af 13/10 ,t.co/447tyBN0mW,,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke,0.545502,True,4084.0,1649.0
737310737551491075,2016-05-30 15:52:33+00:00,Twitter for iPhone,13,10,,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 ,t.co/wvjqSCN6iC,,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,cliff,0.4390770000000001,False,14104.0,7097.0
737322739594330112,2016-05-30 16:40:14+00:00,Twitter for iPhone,9,10,Lily,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af ,t.co/3xqGVH0Dhw,,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,guinea_pig,0.148526,False,3470.0,776.0
737445876994609152,2016-05-31 00:49:32+00:00,Twitter for iPhone,13,10,,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af ,t.co/CaG9MzD3WT,floofer,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,Samoyed,0.400568,True,9850.0,4255.0
737678689543020544,2016-05-31 16:14:39+00:00,Twitter for iPhone,11,10,,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 ,t.co/VflvQLH2y5,,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,Pembroke,0.935307,True,4850.0,1259.0
737800304142471168,2016-06-01 00:17:54+00:00,Twitter for iPhone,10,10,Bella,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af ,t.co/KxkOgq80Xj,,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute,0.374682,True,9648.0,3317.0
737826014890496000,2016-06-01 02:00:04+00:00,Twitter for iPhone,10,10,Remy,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy ,t.co/EZx0YjPjPK,,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla,0.990391,True,5079.0,1694.0
738156290900254721,2016-06-01 23:52:28+00:00,Twitter for iPhone,10,10,Storkson,This is Storkson. He's wet and sad. 10/10 cheer up pup ,t.co/nrzvzPuTvC,,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug,0.751758,True,2410.0,617.0
738166403467907072,2016-06-02 00:32:39+00:00,Twitter for iPhone,12,10,Axel,This is Axel. He's a professional leaf catcher. 12/10 gifted af ,t.co/P8bgOMMTRs,,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond,0.8788860000000001,True,8440.0,3193.0
738184450748633089,2016-06-02 01:44:22+00:00,Twitter for iPhone,9,10,,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 ",t.co/twxYcPOafl,,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,Bedlington_terrier,0.289471,True,4172.0,1164.0
738402415918125056,2016-06-02 16:10:29+00:00,Twitter for iPhone,10,10,,"""Don't talk to me or my son ever again"" ...10/10 for both ",t.co/s96OYXZIfK,,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,cocker_spaniel,0.346695,True,3146.0,789.0
738537504001953792,2016-06-03 01:07:16+00:00,Twitter for iPhone,11,10,Bayley,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo ,t.co/AxSiqAKEKu,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow,0.808737,True,4903.0,1469.0
738883359779196928,2016-06-04 00:01:35+00:00,Twitter for iPhone,10,10,,When a single soap orb changes your entire perception of the universe... 10/10 ,t.co/9eCXpVExJc,,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,Labrador_retriever,0.691137,True,3189.0,757.0
738885046782832640,2016-06-04 00:08:17+00:00,Twitter for iPhone,11,10,Charles,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution ,t.co/EfejX3iRGr,,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,bath_towel,0.8783200000000001,False,3643.0,1099.0
738891149612572673,2016-06-04 00:32:32+00:00,Twitter for iPhone,13,10,,@mount_alex3 13/10,,,,,,,102.0,6.0
739238157791694849,2016-06-04 23:31:25+00:00,Twitter for iPhone,13,10,,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) ,t.co/YcXgHfp1EC,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,Eskimo_dog,0.503372,True,111604.0,55527.0
739485634323156992,2016-06-05 15:54:48+00:00,Twitter for iPhone,6,10,Kyle,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle ,t.co/rRULp7XFnO,,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,Walker_hound,0.640256,True,6883.0,2795.0
739544079319588864,2016-06-05 19:47:03+00:00,Twitter for iPhone,10,10,,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 ,t.co/zxw8d5g94P,,,,,,38033.0,20272.0
739606147276148736,2016-06-05 23:53:41+00:00,Twitter for iPhone,9,10,Benji,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 ,t.co/sLUC4th3Zj,pupper,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,Blenheim_spaniel,0.933755,True,5210.0,1588.0
739623569819336705,2016-06-06 01:02:55+00:00,Vine - Make a Scene,12,10,,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) ,t.co/vdgtdb6rON,doggo,,,,,3634.0,1303.0
739844404073074688,2016-06-06 15:40:26+00:00,Twitter for iPhone,12,10,Simba,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well ,t.co/4qiuC0lXq5,,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,toy_poodle,0.342397,True,3669.0,822.0
739932936087216128,2016-06-06 21:32:13+00:00,Twitter for iPhone,10,10,Rorie,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with ,t.co/yctnFptdQ1,,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,redbone,0.243904,True,3919.0,1034.0
739979191639244800,2016-06-07 00:36:02+00:00,Twitter for iPhone,12,10,Nollie,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 ,t.co/7AKdkCOlMf,,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,Irish_water_spaniel,0.2858,True,19254.0,5669.0
740214038584557568,2016-06-07 16:09:13+00:00,Twitter for iPhone,10,10,getting,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 ,t.co/0yolOOyD3X,,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,Chesapeake_Bay_retriever,0.586414,True,6460.0,1878.0
740359016048689152,2016-06-08 01:45:19+00:00,Twitter for iPhone,9,10,Chase,This is Chase. He's in a predicament. 9/10 help is on the way buddy ,t.co/0HmBk5sSbW,,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,golden_retriever,0.8636870000000001,True,3174.0,824.0
740365076218183684,2016-06-08 02:09:24+00:00,Twitter for iPhone,10,10,,When the photographer forgets to tell you where to look... 10/10 ,t.co/u1GHWxhC85,,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,bow_tie,0.246313,False,2370.0,412.0
740373189193256964,2016-06-08 02:41:38+00:00,Twitter for iPhone,9,11,,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP ",t.co/XAVDNDaVgQ,,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,golden_retriever,0.8076439999999999,True,33792.0,12752.0
740676976021798912,2016-06-08 22:48:46+00:00,Twitter for iPhone,11,10,Baloo,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper ",t.co/sMbMw5Z2XC,pupper,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,wombat,0.462952,False,17531.0,6543.0
740699697422163968,2016-06-09 00:19:04+00:00,Twitter for iPhone,8,10,Chip,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do ,t.co/LjzZKQ7vmK,,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,lawn_mower,0.878863,False,2755.0,747.0
740711788199743490,2016-06-09 01:07:06+00:00,Twitter for iPhone,9,10,,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet ,t.co/CmLoKMbOHv,,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,toy_poodle,0.388277,True,3287.0,900.0
740995100998766593,2016-06-09 19:52:53+00:00,Twitter for iPhone,10,10,Leo,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 ,t.co/nt2x3fHaRJ,,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,malamute,0.454363,True,6126.0,2605.0
741067306818797568,2016-06-10 00:39:48+00:00,Twitter for iPhone,12,10,just,This is just downright precious af. 12/10 for both pupper and doggo ,t.co/o5J479bZUC,doggopupper,,,,,9211.0,2957.0
741099773336379392,2016-06-10 02:48:49+00:00,Vine - Make a Scene,11,10,Ted,This is Ted. He's given up. 11/10 relatable af ,t.co/7muyOQXbGJ,,,,,,9634.0,5288.0
741303864243200000,2016-06-10 16:19:48+00:00,Twitter for iPhone,12,10,Theodore,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af ,t.co/O4iw9NlLaQ,,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,Chihuahua,0.7681560000000001,True,8476.0,3074.0
741438259667034112,2016-06-11 01:13:51+00:00,Twitter for iPhone,9,10,Tucker,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup ,t.co/pXU77HPbJ5,,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,Chesapeake_Bay_retriever,0.292675,True,3567.0,785.0
741743634094141440,2016-06-11 21:27:17+00:00,Twitter for iPhone,11,10,Aqua,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af ,t.co/rYxJ0UQtbE,pupper,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,Labrador_retriever,0.786089,True,7878.0,2631.0
741793263812808706,2016-06-12 00:44:30+00:00,Twitter for iPhone,10,10,,When your crush won't pay attention to you. Both 10/10 tragic af ,t.co/d3LELGVlqu,,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,kuvasz,0.311325,True,4396.0,1442.0
742150209887731712,2016-06-13 00:22:53+00:00,Twitter for iPhone,8,10,Edmund,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper ,t.co/PprXoqZuKY,pupper,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,Siamese_cat,0.112413,False,4935.0,1481.0
742161199639494656,2016-06-13 01:06:33+00:00,Twitter for iPhone,12,10,Doug,This is Doug. He's trying to float away. 12/10 you got this Doug ,t.co/bZaHC3lvTL,,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,balloon,0.990736,False,4160.0,1307.0
742385895052087300,2016-06-13 15:59:24+00:00,Twitter for iPhone,11,10,Phil,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil ,t.co/ULdPY6CLpq,,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,Cardigan,0.5669109999999999,True,6570.0,1878.0
